Protest,g_lat,g_lon
GRP,38.2097967,-84.5588311
GRP,38.2097967,-84.5588311
GRP,38.403318,-85.5830772
GRP,36.8656008,-87.4886186
GRP,38.0405837,-84.5037164
GRP,38.2526647,-85.7584557
GRP,38.2526647,-85.7584557
GRP,38.2526647,-85.7584557
GRP,38.2526647,-85.7584557
GRP,38.2526647,-85.7584557
GRP,38.2526647,-85.7584557
GRP,38.2526647,-85.7584557
GRP,38.2526647,-85.7584557
GRP,37.3281005,-87.4988882
GRP,36.7417235,-88.6367154
GRP,38.0500627,-85.5457877
GRP,37.7719074,-87.1111676
GRP,37.7719074,-87.1111676
GRP,37.7478572,-84.2946539
GRP,38.2120144,-85.2235666
GRP,38.9458951,-84.680501
GRP,38.052576,-84.7299464
GRP,29.8549287,-89.9906253
GRP,30.4754702,-90.1009108
GRP,30.4868564,-90.9562125
GRP,29.9429828,-90.3517469
GRP,30.3582506,-90.0656311
GRP,32.5093109,-92.1193012
GRP,29.9510658,-90.0715323
GRP,29.9510658,-90.0715323
GRP,29.9510658,-90.0715323
GRP,29.9510658,-90.0715323
GRP,44.4669941,-73.1709604
GRP,46.9753708,-123.8157218
GRP,48.1987118,-122.1251418
GRP,45.7806939,-122.5475467
GRP,47.1770457,-122.1865055
GRP,47.760111,-122.2054452
GRP,47.760111,-122.2054452
GRP,47.5650067,-122.6269768
GRP,45.7328944,-122.5464856
GRP,47.4668384,-122.3405305
GRP,45.5874666,-122.4045037
GRP,47.9789848,-122.2020795
GRP,47.9789848,-122.2020795
GRP,47.9789848,-122.2020795
GRP,47.9789848,-122.2020795
GRP,47.2392665,-122.3570664
GRP,46.2086683,-119.119948
GRP,46.2086683,-119.119948
GRP,47.3809335,-122.2348432
GRP,47.6768927,-122.2059833
GRP,47.6768927,-122.2059833
GRP,47.6768927,-122.2059833
GRP,47.0342629,-122.8231915
GRP,47.8209301,-122.3151314
GRP,47.8600971,-122.2042966
GRP,47.7510741,-120.7401385
GRP,47.1301417,-119.2780771
GRP,47.7881528,-122.3087405
GRP,47.7795103,-117.5515185
GRP,47.0378741,-122.9006951
GRP,47.0378741,-122.9006951
GRP,46.9101688,-117.0757253
GRP,44.540121,-123.3676014
GRP,48.118146,-123.4307413
GRP,47.735928,-122.6465372
GRP,46.7297771,-117.1817377
GRP,47.1853785,-122.2928974
GRP,47.1853785,-122.2928974
GRP,47.6739881,-122.121512
GRP,47.6739881,-122.121512
GRP,46.28042,-119.2751996
GRP,46.28042,-119.2751996
GRP,47.4521207,-117.1307471
GRP,47.6062095,-122.3320708
GRP,47.6062095,-122.3320708
GRP,47.6062095,-122.3320708
GRP,47.6062095,-122.3320708
GRP,47.6062095,-122.3320708
GRP,47.6062095,-122.3320708
GRP,47.6062095,-122.3320708
GRP,47.6062095,-122.3320708
GRP,47.6445386,-122.6948697
GRP,47.5287132,-121.8253906
GRP,47.103988,-122.4345661
GRP,47.6587802,-117.4260465
GRP,47.6587802,-117.4260465
GRP,47.6587802,-117.4260465
GRP,47.6587802,-117.4260465
GRP,47.6587802,-117.4260465
GRP,47.6587802,-117.4260465
GRP,47.6587802,-117.4260465
GRP,47.6587802,-117.4260465
GRP,47.6587802,-117.4260465
GRP,47.6732281,-117.2393748
GRP,47.2031566,-122.2403966
GRP,47.2528768,-122.4442906
GRP,47.2528768,-122.4442906
GRP,47.2528768,-122.4442906
GRP,47.2528768,-122.4442906
GRP,47.2356536,-122.5504041
GRP,45.6272259,-122.6727305
GRP,45.6272259,-122.6727305
GRP,45.6272259,-122.6727305
GRP,45.6272259,-122.6727305
GRP,45.6272259,-122.6727305
GRP,45.6272259,-122.6727305
GRP,46.0645809,-118.3430208
GRP,47.7542651,-122.1634581
GRP,44.9666323,-92.3743576
GRP,43.4710944,-89.7442906
GRP,43.0761082,-89.1995593
GRP,44.4488805,-88.0603806
GRP,42.7852922,-88.405096
GRP,44.811349,-91.4984941
GRP,44.811349,-91.4984941
GRP,44.8730167,-91.6910015
GRP,43.0023146,-89.424092
GRP,42.888627,-88.0384195
GRP,42.6827885,-89.0187222
GRP,42.6827885,-89.0187222
GRP,42.5847425,-87.8211854
GRP,42.5847425,-87.8211854
GRP,44.2722093,-88.3389952
GRP,43.0730517,-89.4012302
GRP,43.0730517,-89.4012302
GRP,43.0389025,-87.9064736
GRP,43.0389025,-87.9064736
GRP,42.905848,-88.1389779
GRP,45.1230213,-92.5365865
GRP,43.1116731,-88.4992659
GRP,44.0247062,-88.5426136
GRP,43.5391486,-89.4626202
GRP,42.7261309,-87.7828523
GRP,43.3347053,-90.3867928
GRP,44.8613563,-92.6238082
GRP,44.8613563,-92.6238082
GRP,44.9591352,-89.6301221
GRP,43.0494572,-88.0075875
GRP,39.6269902,-78.2271957
GRP,39.2806451,-80.3445341
GRP,39.4409277,-78.9739156
GRP,39.629526,-79.9558968
GRP,39.629526,-79.9558968
GRP,37.5831698,-81.3803804
GRP,37.5701133,-81.4887152
GRP,39.2667418,-81.5615135
GRP,39.3420431,-78.7566839
GRP,37.7056722,-81.0984293
GRP,40.2720146,-80.6095187
GRP,39.2964723,-80.777049
GRP,41.3113669,-105.5911007
GRP,61.2180556,-149.9002778
GRP,64.8377778,-147.7163888
GRP,59.6425,-151.5483333
GRP,58.3019444,-134.4197221
GRP,55.3422222,-131.6461112
GRP,71.2905556,-156.788611
GRP,33.5185892,-86.8103567
GRP,34.6059253,-86.9833417
GRP,31.2232313,-85.3904888
GRP,34.79981,-87.677251
GRP,34.7303688,-86.5861037
GRP,33.8312185,-87.2775053
GRP,30.6953657,-88.0398912
GRP,32.3792233,-86.3077368
GRP,33.6142714,-85.8349648
GRP,32.4073589,-87.0211007
GRP,36.3728538,-94.2088172
GRP,36.4011825,-93.7379711
GRP,36.082156,-94.1718542
GRP,35.3859242,-94.3985475
GRP,35.8422967,-90.704279
GRP,34.7464809,-92.2895948
GRP,36.1867442,-94.1288141
GRP,35.1982836,-111.651302
GRP,35.189443,-114.0530065
GRP,34.483901,-114.3224548
GRP,31.3403775,-110.9342532
GRP,34.2308684,-111.3251355
GRP,33.4483771,-112.0740373
GRP,34.5400242,-112.4685025
GRP,32.8339546,-109.70758
GRP,31.9575818,-110.955646
GRP,34.8697395,-111.7609896
GRP,34.2542084,-110.0298327
GRP,31.5455001,-110.2772856
GRP,32.2226066,-110.9747108
GRP,32.6926512,-114.6276916
GRP,37.7652065,-122.2416355
GRP,36.9771729,-121.8994016
GRP,40.8665166,-124.0828396
GRP,35.3732921,-119.0187125
GRP,38.049365,-122.1585777
GRP,37.3614238,-118.3996636
GRP,33.916475,-117.9002918
GRP,34.1808392,-118.3089661
GRP,37.5778696,-122.34809
GRP,33.3878856,-118.4163103
GRP,39.7284944,-121.8374777
GRP,37.7107484,-120.1972129
GRP,33.0369867,-117.2919818
GRP,33.1192068,-117.086421
GRP,36.7377981,-119.7871247
GRP,33.7475203,-116.9719684
GRP,33.6594835,-117.9988026
GRP,33.7467471,-116.7152556
GRP,33.6845673,-117.8265049
GRP,33.5427189,-117.7853568
GRP,34.6867846,-118.1541632
GRP,37.6818745,-121.7680088
GRP,34.6391501,-120.4579409
GRP,33.7700504,-118.1937395
GRP,34.0522342,-118.2436849
GRP,33.8847361,-118.4109089
GRP,37.3021632,-120.4829677
GRP,37.6390972,-120.9968782
GRP,36.6002378,-121.8946761
GRP,37.1305012,-121.6543901
GRP,38.2975381,-122.286865
GRP,38.1074198,-122.5697032
GRP,37.8043637,-122.2711137
GRP,33.7174708,-117.8311428
GRP,37.6138253,-122.4869194
GRP,33.8302961,-116.5452921
GRP,33.9830688,-118.096735
GRP,38.017769,-122.9912711
GRP,40.7908864,-121.8474493
GRP,37.4852152,-122.2363548
GRP,37.9357576,-122.3477486
GRP,33.9806005,-117.3754942
GRP,38.7907339,-121.2357828
GRP,38.5815719,-121.4943996
GRP,34.1083449,-117.2897652
GRP,33.4273521,-117.6126004
GRP,32.715738,-117.1610838
GRP,37.7749295,-122.4194155
GRP,37.3382082,-121.8863286
GRP,37.7249296,-122.1560768
GRP,35.2827524,-120.6596156
GRP,37.5629917,-122.3255254
GRP,33.7454725,-117.867653
GRP,34.4208305,-119.6981901
GRP,34.3916641,-118.542586
GRP,34.0194543,-118.4911912
GRP,34.9530337,-120.4357191
GRP,38.440429,-122.7140548
GRP,38.4021359,-122.8238806
GRP,38.291859,-122.4580356
GRP,37.9829496,-120.3821724
GRP,33.691003,-117.8889767
GRP,37.9577016,-121.2907796
GRP,35.1321877,-118.4489739
GRP,33.4936391,-117.1483648
GRP,39.327962,-120.1832533
GRP,37.4946568,-120.8465941
GRP,39.1501709,-123.2077831
GRP,34.09751,-117.6483876
GRP,38.1040864,-122.2566367
GRP,34.2804923,-119.2945199
GRP,34.5362184,-117.2927641
GRP,36.3302284,-119.2920585
GRP,37.9100783,-122.0651819
GRP,40.7309778,-122.9419708
GRP,41.4226498,-122.3861269
GRP,39.3688731,-107.0328241
GRP,38.8338816,-104.8213634
GRP,37.3488827,-108.5859265
GRP,38.8697146,-106.9878231
GRP,39.7392358,-104.990251
GRP,37.27528,-107.8800667
GRP,40.5852602,-105.084423
GRP,39.0638705,-108.5506486
GRP,38.5458246,-106.9253207
GRP,40.1672068,-105.1019275
GRP,38.2544472,-104.6091409
GRP,40.4849769,-106.8317158
GRP,39.6402638,-106.3741955
GRP,41.5034351,-72.4757767
GRP,42.0027181,-72.5441445
GRP,41.288906,-72.674364
GRP,41.7658043,-72.6733723
GRP,41.7247554,-73.4769643
GRP,41.2960159,-72.3845301
GRP,41.5564843,-73.3087285
GRP,41.3164856,-73.0931641
GRP,41.0534302,-73.5387341
GRP,41.3358915,-71.9058854
GRP,41.7620842,-72.7420151
GRP,41.1414717,-73.3579049
GRP,38.9071923,-77.0368707
GRP,38.5395564,-75.0551806
GRP,38.7745565,-75.1393498
GRP,38.5451122,-75.0890709
GRP,37.7117971,-75.7490966
GRP,38.7209454,-75.0760137
GRP,39.744655,-75.5483909
GRP,28.6934076,-81.5322149
GRP,26.3683064,-80.1289321
GRP,27.6383673,-81.8239717
GRP,26.5317866,-80.0905465
GRP,26.5317866,-80.0905465
GRP,26.5317866,-80.0905465
GRP,27.4989278,-82.5748194
GRP,27.937801,-82.2859247
GRP,27.9658533,-82.8001026
GRP,28.3647248,-82.1959178
GRP,29.2108147,-81.0228331
GRP,26.4614625,-80.0728201
GRP,25.8195424,-80.3553302
GRP,30.6696818,-81.4625919
GRP,29.4086072,-81.2518833
GRP,30.4200708,-86.6170308
GRP,26.640628,-81.8723084
GRP,29.6516344,-82.3248262
GRP,30.3571438,-87.1638574
GRP,30.3321838,-81.655651
GRP,26.9342246,-80.0942087
GRP,24.5550593,-81.7799871
GRP,28.2919557,-81.407571
GRP,28.0394654,-81.9498042
GRP,27.9014133,-81.5859099
GRP,27.4117037,-82.4285151
GRP,27.7980814,-82.7973247
GRP,24.726026,-81.0446262
GRP,27.0804935,-80.4103957
GRP,28.0836269,-80.6081089
GRP,25.7616798,-80.1917902
GRP,25.790654,-80.1300455
GRP,25.9087056,-80.3086619
GRP,28.8024918,-81.644519
GRP,26.1420358,-81.7948103
GRP,26.1420358,-81.7948103
GRP,30.4109342,-86.9123217
GRP,29.0258191,-80.9269984
GRP,26.217305,-80.2258811
GRP,29.2787765,-82.12784
GRP,28.0341847,-82.6650992
GRP,28.5383355,-81.3792365
GRP,28.0780718,-82.7637127
GRP,30.1588129,-85.6602058
GRP,26.3107774,-80.2532249
GRP,30.421309,-87.2169149
GRP,26.007765,-80.2962555
GRP,27.8428025,-82.6995443
GRP,28.0186323,-82.1128641
GRP,27.2730492,-80.3582261
GRP,26.9297836,-82.0453664
GRP,29.9012437,-81.3124341
GRP,27.7676008,-82.6402915
GRP,27.3364347,-82.5306527
GRP,27.816415,-80.4706078
GRP,27.197548,-80.2528257
GRP,30.3142188,-84.3542049
GRP,27.950575,-82.4571776
GRP,28.8041579,-81.725632
GRP,28.927019,-82.0037608
GRP,26.7153424,-80.0533746
GRP,26.1003654,-80.3997748
GRP,33.7489954,-84.3879824
GRP,33.9519347,-83.357567
GRP,33.4734978,-82.0105148
GRP,30.9037995,-84.5754699
GRP,31.1499528,-81.4914894
GRP,34.6125971,-83.5248933
GRP,32.4609764,-84.9877094
GRP,33.5967815,-83.8601827
GRP,34.5261465,-83.9843953
GRP,34.7698021,-84.9702228
GRP,33.609725,-84.2873662
GRP,33.5337464,-82.1306747
GRP,32.0808989,-81.091203
GRP,32.3595678,-81.7787021
GRP,33.8628959,-83.4087708
GRP,19.7241106,-155.0868193
GRP,21.3069444,-157.8583333
GRP,21.3069444,-157.8583333
GRP,20.8893351,-156.4729469
GRP,21.4022222,-157.7394444
GRP,20.0230556,-155.6716667
GRP,22.2119444,-159.4122222
GRP,19.639994,-155.9969261
GRP,21.9811111,-159.3711111
GRP,20.0230556,-155.6716667
GRP,41.2875208,-91.5515505
GRP,42.5348993,-92.4453161
GRP,42.5348993,-92.4453161
GRP,41.9778795,-91.6656232
GRP,41.8444735,-90.1887379
GRP,41.0586002,-94.3613474
GRP,41.5236437,-90.5776367
GRP,43.3033056,-91.7857092
GRP,41.5868353,-93.6249593
GRP,42.4694679,-90.8294002
GRP,41.6611277,-91.5301683
GRP,42.4857853,-91.4579698
GRP,41.424473,-91.0432051
GRP,42.6784949,-91.9119586
GRP,42.4963416,-96.4049408
GRP,42.492786,-92.3425775
GRP,43.6150186,-116.2023137
GRP,47.6734632,-116.7812225
GRP,43.4926607,-112.0407584
GRP,46.4004089,-117.001189
GRP,43.6121087,-116.3915131
GRP,46.7323875,-117.000165
GRP,42.8621042,-112.4506191
GRP,42.5558381,-114.4700518
GRP,43.6026976,-111.1113318
GRP,40.4842027,-88.9936873
GRP,37.7272727,-89.2167501
GRP,40.1164204,-88.2433829
GRP,39.4961458,-88.1761521
GRP,41.8781136,-87.6297982
GRP,40.124481,-87.6300207
GRP,39.8403147,-88.9548001
GRP,41.8089191,-88.0111746
GRP,42.0354084,-88.2825668
GRP,41.4958665,-87.8486613
GRP,40.9478158,-90.3712395
GRP,41.8775293,-88.0670118
GRP,42.1680796,-88.4281415
GRP,40.4592076,-90.6717971
GRP,38.592323,-89.910991
GRP,41.6828074,-88.3514596
GRP,40.6936488,-89.5889864
GRP,42.3109094,-89.0179332
GRP,42.0333607,-88.0834059
GRP,42.0324025,-87.7416246
GRP,39.7817213,-89.6501481
GRP,40.1105875,-88.2072697
GRP,42.2393323,-87.9653565
GRP,42.3147436,-88.4487021
GRP,39.165325,-86.5263857
GRP,39.2014404,-85.9213796
GRP,41.6392024,-87.4547635
GRP,37.9715592,-87.5710898
GRP,41.079273,-85.1393513
GRP,41.5822716,-85.8344383
GRP,41.5536468,-87.451984
GRP,39.768403,-86.158068
GRP,38.3914418,-86.9311094
GRP,38.2856247,-85.8241312
GRP,41.6763545,-86.2519898
GRP,39.4667034,-87.4139092
GRP,41.4730948,-87.0611412
GRP,37.3161377,-96.6644686
GRP,38.9716689,-95.2352501
GRP,39.1836082,-96.5716694
GRP,37.410884,-94.70496
GRP,38.9063224,-97.6114217
GRP,39.0473451,-95.6751576
GRP,37.6871761,-97.330053
GRP,36.9685219,-86.4808043
GRP,37.0333896,-88.3500362
GRP,37.762298,-84.8432852
GRP,38.0405837,-84.5037164
GRP,38.1142544,-82.6032119
GRP,38.2526647,-85.7584557
GRP,37.3281005,-87.4988882
GRP,37.7719074,-87.1111676
GRP,37.4792672,-82.5187629
GRP,38.052576,-84.7299464
GRP,30.4514677,-91.1871466
GRP,30.4029776,-92.2151255
GRP,30.2240897,-92.0198427
GRP,30.2265949,-93.2173758
GRP,30.3582506,-90.0656311
GRP,32.5093109,-92.1193012
GRP,29.9510658,-90.0715323
GRP,32.5232053,-92.637927
GRP,32.5251516,-93.7501789
GRP,42.3732216,-72.5198537
GRP,42.6772767,-71.8187139
GRP,42.5584283,-70.880049
GRP,42.3600825,-71.0588801
GRP,42.5998139,-71.3672838
GRP,41.5532208,-70.6085886
GRP,42.587915,-72.5994104
GRP,42.7762015,-71.0772796
GRP,41.6524911,-70.2881124
GRP,42.6791832,-70.8411558
GRP,41.2834704,-70.099451
GRP,42.3250896,-72.6412013
GRP,42.4500845,-73.2453824
GRP,41.9584457,-70.6672621
GRP,42.1014831,-72.589811
GRP,41.4558899,-70.6141097
GRP,42.2625932,-71.8022934
GRP,38.9784453,-76.4921829
GRP,39.2903848,-76.6121893
GRP,39.2188663,-76.0690036
GRP,39.6528654,-78.7625185
GRP,38.3365032,-75.0849058
GRP,38.9906657,-77.026088
GRP,38.9906657,-77.026088
GRP,44.8016128,-68.7712257
GRP,44.3876119,-68.2039123
GRP,44.4259092,-69.0064234
GRP,43.9140162,-69.966996
GRP,44.9061906,-66.9899785
GRP,44.6704998,-70.1512169
GRP,44.47852,-68.039543
GRP,44.100351,-70.2147764
GRP,44.0365242,-69.5386186
GRP,44.8831125,-68.6719411
GRP,43.6590993,-70.2568189
GRP,46.681153,-68.0158614
GRP,44.47852,-68.039543
GRP,44.5520105,-69.6317121
GRP,41.8433859,-84.0167423
GRP,42.243097,-84.7530304
GRP,41.8433859,-84.0167423
GRP,43.3789199,-84.6597274
GRP,45.0616794,-83.4327528
GRP,42.2808256,-83.7430378
GRP,42.3211522,-85.1797142
GRP,43.6980782,-85.4836557
GRP,42.331427,-83.0457538
GRP,42.6433583,-86.2005933
GRP,43.0125274,-83.6874562
GRP,43.0630734,-86.2283864
GRP,42.9633599,-85.6680863
GRP,42.3861485,-82.9118591
GRP,47.1268714,-88.5809563
GRP,42.7875235,-86.1089301
GRP,47.1211331,-88.5694182
GRP,45.8202334,-88.0659603
GRP,42.2917069,-85.5872286
GRP,42.6080884,-83.3438247
GRP,42.732535,-84.5555347
GRP,44.2444473,-86.324253
GRP,42.7194778,-82.492132
GRP,46.5436199,-87.3953713
GRP,41.9738893,-83.5070203
GRP,43.5978075,-84.7675139
GRP,46.4110574,-86.6479361
GRP,43.2341813,-86.2483921
GRP,42.48059,-83.4754913
GRP,45.3733428,-84.9553296
GRP,42.9708634,-82.4249142
GRP,42.680588,-83.1338214
GRP,43.4194699,-83.9508068
GRP,42.0938577,-86.4895463
GRP,44.7630567,-85.6206317
GRP,46.5330129,-93.7102493
GRP,46.3526733,-94.2020084
GRP,46.7866719,-92.1004852
GRP,47.9032372,-91.8670873
GRP,47.7504469,-90.3342727
GRP,47.2371658,-93.5302142
GRP,48.5777778,-96.5194444
GRP,44.1635775,-93.9993996
GRP,45.5102135,-92.9931054
GRP,44.0121221,-92.4801989
GRP,44.9537029,-93.0899578
GRP,45.6216318,-94.2069365
GRP,45.614405,-95.5311514
GRP,45.1223711,-95.048659
GRP,44.0553908,-91.6663523
GRP,38.9517053,-92.3340724
GRP,37.0505583,-94.2333355
GRP,39.0997265,-94.5785667
GRP,38.9108408,-94.3821724
GRP,39.7674578,-94.846681
GRP,38.6270025,-90.1994042
GRP,37.4233917,-93.2583626
GRP,38.6744747,-93.8248241
GRP,33.9842768,-88.488099
GRP,33.0751289,-89.8545276
GRP,30.3674198,-89.0928155
GRP,34.823987,-89.9937018
GRP,32.2987573,-90.1848103
GRP,31.2437872,-90.4531535
GRP,34.3664951,-89.5192484
GRP,34.2576066,-88.7033859
GRP,45.7832856,-108.5006904
GRP,45.6769979,-111.0429339
GRP,47.5052849,-111.3007715
GRP,46.5891452,-112.0391057
GRP,46.8721284,-113.9940314
GRP,35.5950581,-82.5514869
GRP,35.1429445,-76.7702093
GRP,36.216795,-81.6745517
GRP,35.9173357,-82.300961
GRP,35.2270869,-80.8431267
GRP,35.9940329,-78.898619
GRP,36.2946008,-76.2510461
GRP,35.0526641,-78.8783585
GRP,35.1823171,-83.3815429
GRP,36.0726354,-79.7919754
GRP,35.612661,-77.3663538
GRP,35.3187279,-82.4609528
GRP,35.7344538,-81.3444573
GRP,34.7740494,-79.4628248
GRP,35.9140196,-81.5389849
GRP,35.5859146,-80.8081413
GRP,36.4423754,-77.0985752
GRP,35.9573922,-75.6240619
GRP,35.7795897,-78.6381787
GRP,34.9248667,-81.0250784
GRP,36.5054071,-81.1209189
GRP,36.3984803,-78.1552706
GRP,34.2103894,-77.8868117
GRP,36.0998596,-80.244216
GRP,46.8083268,-100.7837392
GRP,46.8771863,-96.7898034
GRP,48.2329668,-101.2922906
GRP,40.5852053,-98.2212979
GRP,40.6993303,-99.0816784
GRP,40.8371199,-96.8350999
GRP,41.2565369,-95.9345034
GRP,43.2081366,-71.5375718
GRP,44.1462613,-71.1850996
GRP,42.933692,-72.2781409
GRP,44.4889204,-71.5692477
GRP,42.7653662,-71.467566
GRP,43.0717552,-70.7625532
GRP,40.2203907,-74.0120817
GRP,39.8909466,-75.0729504
GRP,40.8928771,-73.9726381
GRP,40.2136754,-74.3000878
GRP,30.3666989,-87.1691533
GRP,40.8859325,-74.0434736
GRP,39.8773356,-75.0646165
GRP,40.7439905,-74.0323626
GRP,40.7177545,-74.0431435
GRP,40.3016375,-74.7361013
GRP,40.7299793,-74.271992
GRP,40.5431598,-74.3632049
GRP,40.7967667,-74.4815438
GRP,40.735657,-74.1723667
GRP,41.0581527,-74.7526651
GRP,39.2776156,-74.5746001
GRP,40.9445428,-74.0754189
GRP,40.9167654,-74.171811
GRP,40.554887,-74.4642861
GRP,40.3572976,-74.6672226
GRP,40.3470543,-74.0643065
GRP,40.5742696,-74.60988
GRP,40.6975898,-74.2631635
GRP,40.8411396,-74.2080102
GRP,41.1311292,-74.3673254
GRP,40.6589912,-74.3473717
GRP,35.0843859,-106.650422
GRP,34.4047987,-103.2052272
GRP,35.2327544,-106.6630437
GRP,33.3942655,-104.5230242
GRP,35.6869752,-105.937799
GRP,32.770075,-108.280326
GRP,39.1637984,-119.7674034
GRP,36.1699412,-115.1398296
GRP,39.5296329,-119.8138027
GRP,36.805531,-114.06719
GRP,42.6525793,-73.7562317
GRP,41.0106531,-73.8437452
GRP,42.9981156,-78.1875167
GRP,42.3370164,-77.3177577
GRP,41.5048158,-73.9695832
GRP,42.0986867,-75.9179738
GRP,42.8864468,-78.8783689
GRP,43.0281329,-73.3812231
GRP,42.887535,-77.2816984
GRP,40.6228819,-73.7242983
GRP,42.677853,-74.4854172
GRP,42.1428521,-77.0546903
GRP,42.4795019,-79.3339324
GRP,40.7325997,-73.4454009
GRP,40.8623217,-73.6337389
GRP,40.8006567,-73.7284647
GRP,40.8681539,-73.425676
GRP,42.4439614,-76.5018807
GRP,43.0067399,-74.3676356
GRP,40.5884373,-73.657908
GRP,44.8486596,-74.2948983
GRP,44.9281049,-74.891865
GRP,41.4459271,-74.4229341
GRP,41.1475954,-73.989306
GRP,40.7127753,-74.0059728
GRP,40.7127753,-74.0059728
GRP,42.531184,-75.5235149
GRP,40.7887113,-73.5995717
GRP,42.4528571,-75.0637746
GRP,41.1628731,-73.8615246
GRP,40.7659783,-73.019343
GRP,44.6994873,-73.4529124
GRP,40.9253764,-73.0473284
GRP,40.8256561,-73.6981858
GRP,44.6697805,-74.9813084
GRP,41.7003713,-73.9209701
GRP,43.1565779,-77.6088465
GRP,43.2128473,-75.4557303
GRP,40.9268233,-73.7360175
GRP,40.9978773,-72.2925819
GRP,44.329496,-74.1312662
GRP,42.9106219,-76.7966215
GRP,40.9256538,-73.1409429
GRP,43.0481221,-76.1474244
GRP,43.100903,-75.232664
GRP,41.0339862,-73.7629097
GRP,41.0814447,-81.5190053
GRP,40.8686675,-82.3182178
GRP,39.3292396,-82.1012554
GRP,41.5053178,-82.0282001
GRP,41.3747744,-83.6513229
GRP,40.7989473,-81.378447
GRP,40.5489358,-84.5702338
GRP,39.1031182,-84.5120196
GRP,41.49932,-81.6943605
GRP,39.9611755,-82.9987942
GRP,41.9475551,-80.5542409
GRP,39.7589478,-84.1916069
GRP,39.4353373,-84.2029922
GRP,39.415352,-81.4548436
GRP,41.143245,-81.8552196
GRP,40.3933956,-82.4857181
GRP,40.0581205,-82.4012642
GRP,41.2425531,-82.6157331
GRP,41.4561754,-82.7116821
GRP,40.3697905,-80.6339638
GRP,41.6528052,-83.5378674
GRP,40.8694927,-84.5841223
GRP,41.0997803,-80.6495194
GRP,35.4675602,-97.5164276
GRP,36.1156071,-97.0583681
GRP,36.1539816,-95.992775
GRP,44.0581728,-121.3153096
GRP,46.1878841,-123.8312534
GRP,43.1189978,-124.408448
GRP,44.0581728,-121.3153096
GRP,42.0526114,-124.2839819
GRP,43.5862606,-119.0541032
GRP,43.3665007,-124.2178903
GRP,44.5645659,-123.2620435
GRP,44.0520691,-123.0867536
GRP,43.9826214,-124.099841
GRP,45.3245771,-118.0877188
GRP,44.6334544,-121.1294872
GRP,42.3265152,-122.8755949
GRP,44.6367836,-124.0534505
GRP,45.672075,-118.7885967
GRP,45.5154586,-122.6793461
GRP,43.216505,-123.3417381
GRP,45.8589719,-122.8212299
GRP,44.9428975,-123.0350963
GRP,45.4562158,-123.8440137
GRP,45.4562158,-123.8440137
GRP,40.6022939,-75.4714098
GRP,40.6953437,-80.3047846
GRP,41.003698,-76.4549457
GRP,40.3101063,-75.1298939
GRP,40.688432,-75.2207323
GRP,42.0366785,-80.0087746
GRP,39.8309293,-77.2310955
GRP,40.3014581,-79.5389289
GRP,40.2731911,-76.8867008
GRP,40.9584181,-75.9746472
GRP,40.0466571,-76.1783739
GRP,40.9645293,-76.8844101
GRP,41.6661391,-80.2767327
GRP,39.9167783,-75.387693
GRP,41.2270025,-80.2397852
GRP,41.322316,-74.8023882
GRP,40.121497,-75.3399048
GRP,39.9525839,-75.1652215
GRP,40.4406248,-79.9958864
GRP,40.2453741,-75.6496302
GRP,40.3451566,-75.9927652
GRP,41.408969,-75.6624122
GRP,40.7933949,-77.8600012
GRP,40.9867609,-75.1946248
GRP,39.9606643,-75.6054882
GRP,41.2411897,-77.0010786
GRP,39.9625984,-76.727745
GRP,41.8239891,-71.4128343
GRP,33.5604168,-81.7195533
GRP,34.5034394,-82.6501332
GRP,32.4315813,-80.6698286
GRP,32.2371465,-80.8603868
GRP,32.7764749,-79.9310512
GRP,34.0007104,-81.0348144
GRP,34.8526176,-82.3940104
GRP,33.6890603,-78.8866943
GRP,34.9248667,-81.0250784
GRP,44.0805434,-103.2310149
GRP,43.5473028,-96.728333
GRP,42.7794417,-96.9292104
GRP,35.0456297,-85.3096801
GRP,36.5297706,-87.3594528
GRP,36.2661518,-85.520024
GRP,35.9606384,-83.9207392
GRP,35.4713383,-88.7108964
GRP,36.3134397,-82.3534727
GRP,35.1495343,-90.0489801
GRP,36.1626638,-86.7816016
GRP,32.4487364,-99.7331439
GRP,35.2219971,-101.8312969
GRP,30.267153,-97.7430608
GRP,30.080174,-94.1265562
GRP,30.1668828,-96.3977442
GRP,25.9017472,-97.4974838
GRP,30.627977,-96.3344068
GRP,27.8005828,-97.396381
GRP,32.7766642,-96.7969879
GRP,33.2148412,-97.1330683
GRP,31.8039824,-106.2051484
GRP,32.7554883,-97.3307658
GRP,29.3013479,-94.7976958
GRP,29.7604267,-95.3698028
GRP,30.6815394,-95.6457951
GRP,30.0474332,-99.1403189
GRP,31.1171194,-97.7277959
GRP,27.5035613,-99.5075519
GRP,30.7593452,-98.6750379
GRP,32.5007037,-94.7404891
GRP,33.6927845,-101.6157773
GRP,30.3094622,-104.020623
GRP,26.2034071,-98.2300124
GRP,33.1972465,-96.6397822
GRP,26.2159066,-98.3252932
GRP,29.7030024,-98.1244531
GRP,31.4229124,-103.4932293
GRP,30.4548451,-97.6222665
GRP,30.5082551,-97.678896
GRP,31.4637723,-100.4370375
GRP,29.4241219,-98.4936282
GRP,33.6356618,-96.6088805
GRP,30.0799405,-95.4171601
GRP,29.6196787,-95.6349463
GRP,32.3512601,-95.3010624
GRP,28.8052674,-97.0035982
